heroId1,heroId2,winsAverage,synergy,matchCount
6,47,0.52925,2.27875,14307
6,48,0.56475,-0.17749999999999996,5905
6,49,0.5085,-1.6065,26710
6,50,0.5385,0.8334999999999999,17377
6,51,0.45725000000000005,-2.6425,22694
6,52,0.52775,1.4825,5427
6,53,0.533,-1.397,12081
6,54,0.48624999999999996,1.415,27651
6,55,0.47025,-4.974,3049
6,56,0.52075,2.71675,5567
6,57,0.52875,1.8525,2827
6,58,0.5555,0.20499999999999996,3814
6,59,0.5205,1.3627500000000001,11180
6,60,0.4575,-1.87175,21118
6,61,0.45275,-1.45775,6423
6,62,0.49175,0.2495,17156
6,63,0.54625,2.28275,11067
6,64,0.53325,1.169,28460
6,65,0.548,-1.679,3681
6,66,0.532,-1.0194999999999999,981
6,67,0.48175,-2.498,48762
6,68,0.516,0.88225,15197
6,69,0.5545,1.52075,12877
6,70,0.51425,0.3665,23390
6,71,0.5155000000000001,0.74725,23255
6,72,0.525,-0.324,15025
6,73,0.504,0.25949999999999995,22759
6,74,0.51175,-0.43525,36357
6,75,0.47775,-1.62875,26524
6,76,0.49175,-0.7555,16000
6,77,0.46425,-3.8145,9804
6,78,0.47875,-1.7155,2189
6,79,0.5,-1.401,11949
6,80,0.45475,-0.95025,4868
6,81,0.491,-2.745,5338
6,82,0.50825,2.432,2970
6,83,0.525,-0.38725,5544
6,84,0.49024999999999996,-1.03275,38475
6,85,0.48924999999999996,-0.3375,18906
6,86,0.554,1.07225,48934
6,87,0.515,0.5972500000000001,18183
6,88,0.49475,-1.072,25368
6,89,0.55575,-1.0785,988
6,90,0.50275,-1.0979999999999999,4381
6,91,0.48024999999999995,-0.2555,7315
6,92,0.45875,-0.298,5369
6,93,0.5387500000000001,0.92725,21772
6,94,0.498,0.7709999999999999,15946
6,95,0.542,2.1282500000000004,3787
6,96,0.48024999999999995,-3.324,14765
6,97,0.5055000000000001,-1.61225,37244
6,98,0.52275,-0.48625000000000007,19980
6,99,0.5575,3.7635,25575
6,100,0.5357500000000001,-0.35650000000000004,12139
6,101,0.522,-0.12475,12961
6,102,0.45725000000000005,0.7462500000000001,30218
6,103,0.446,-2.6955,3339
6,104,0.4995,1.68975,36370
6,105,0.56175,0.11375000000000002,14754
6,106,0.5185,0.18024999999999997,12444
